game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
Maine@Columbia,12/4/2021,15,Geronimo Rubio De La Rosa,36:00,24,1.412,15,9,6,60.0%,1,1,1.00,1.00,1,1,1,0,2,0.00,1,0,1,5,1,1.00,10,66.7%,71.6%,17,-,-,-,10,7,3,70.0%,5,2,3,40.0%,0.33,4,4,0,100.0%,0.27,2,0,0,18.4,5.9%,11.8%,0.0%,0.0%,26,-,-,-,-,-,-,-,-,0.0%
Maine@Columbia,12/4/2021,25,Patrick Harding,35:00,15,1.000,10,7,3,70.0%,1,3,0.33,0.33,1,2,0,0,1,0.00,17,4,13,3,3,0.00,9,70.0%,66.3%,11,-,-,-,10,7,3,70.0%,0,0,0,-,0.00,3,1,2,33.3%,0.30,0,0,0,14.2,20.0%,0.0%,0.0%,0.0%,19,-,-,-,-,-,-,-,-,0.0%
Maine@Columbia,12/4/2021,32,Maka Ellis,24:00,8,1.333,5,3,2,60.0%,0,1,0.00,2.00,2,0,0,0,2,0.00,1,0,1,2,1,0.00,0,70.0%,68.0%,6,-,-,-,3,2,1,66.7%,2,1,1,50.0%,0.40,2,1,1,50.0%,0.40,0,0,0,6.2,16.7%,0.0%,0.0%,0.0%,8,-,-,-,-,-,-,-,-,0.0%
Maine@Columbia,12/4/2021,34,Jake Tavroff,04:00,1,1.000,0,0,0,-,0,0,-,-,0,0,0,0,0,-,0,0,0,1,0,-,-4,-,56.8%,1,-,-,-,0,0,0,-,0,0,0,-,-,2,1,1,50.0%,-,0,0,0,0.6,0.0%,0.0%,0.0%,0.0%,1,-,-,-,-,-,-,-,-,0.0%
Maine@Columbia,12/4/2021,,Totals,-,77,1.000,56,29,27,51.8%,12,11,1.09,0.82,9,8,2,0,11,0.00,35,9,26,22,14,0.14,-,56.3%,58.2%,66,-,-,-,38,24,14,63.2%,18,5,13,27.8%,0.32,23,14,9,60.9%,0.41,3,0,0,62.1,14.3%,3.9%,0.0%,0.0%,112,-,-,-,-,-,-,-,-,0.0%
game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
Columbia@Colgate,12/6/2021,3,Zavian McLean,29:00,15,1.000,12,7,5,58.3%,3,3,1.00,0.33,1,2,0,0,1,0.00,4,2,2,0,2,0.00,-13,62.5%,62.5%,12,-,-,-,10,6,4,60.0%,2,1,1,50.0%,0.17,0,0,0,-,0.00,0,0,0,10.7,20.0%,0.0%,0.0%,0.0%,23,-,-,-,-,-,-,-,-,0.0%
Columbia@Colgate,12/6/2021,4,Liam Murphy,34:00,7,0.875,7,2,5,28.6%,2,0,-,-,0,0,0,0,0,0.00,4,0,4,2,0,-,-27,42.9%,44.4%,8,-,-,-,1,0,1,0.0%,6,2,4,33.3%,0.86,2,1,1,50.0%,0.29,0,0,0,5.1,0.0%,0.0%,0.0%,0.0%,11,-,-,-,-,-,-,-,-,0.0%
Columbia@Colgate,12/6/2021,11,Josh Odunowo,23:00,8,1.000,5,3,2,60.0%,0,2,0.00,0.00,0,0,1,0,1,0.00,4,1,3,2,3,0.33,-16,60.0%,63.3%,6,-,-,-,5,3,2,60.0%,0,0,0,-,0.00,3,2,1,66.7%,0.60,1,0,0,4.4,25.0%,12.5%,0.0%,0.0%,8,-,-,-,-,-,-,-,-,0.0%
Columbia@Colgate,12/6/2021,14,Eddie Turner III,29:00,9,0.600,13,4,9,30.8%,3,3,1.00,0.33,1,3,0,0,1,0.00,2,0,2,1,2,0.00,-15,34.6%,34.6%,13,-,-,-,8,3,5,37.5%,5,1,4,20.0%,0.38,0,0,0,-,0.00,0,0,0,1.4,20.0%,0.0%,0.0%,0.0%,20,-,-,-,-,-,-,-,-,0.0%
Columbia@Colgate,12/6/2021,15,Geronimo Rubio De La Rosa,32:00,12,0.706,13,4,9,30.8%,4,2,2.00,0.50,1,1,0,0,1,0.00,8,2,6,3,2,0.00,-31,34.6%,41.9%,14,-,-,-,8,3,5,37.5%,5,1,4,20.0%,0.38,3,3,0,100.0%,0.23,1,0,0,8.7,11.8%,5.9%,0.0%,0.0%,20,-,-,-,-,-,-,-,-,0.0%
Columbia@Colgate,12/6/2021,20,Robbie Stankard,07:00,4,1.000,2,1,1,50.0%,0,1,0.00,0.00,0,1,0,0,0,0.00,2,2,0,1,0,-,5,75.0%,69.4%,3,-,-,-,0,0,0,-,2,1,1,50.0%,1.00,2,1,1,50.0%,1.00,0,0,0,3.0,25.0%,0.0%,0.0%,0.0%,4,-,-,-,-,-,-,-,-,0.0%
Columbia@Colgate,12/6/2021,25,Patrick Harding,21:00,4,0.571,3,2,1,66.7%,1,5,0.20,0.20,1,3,0,0,1,0.00,5,2,3,2,0,-,-32,66.7%,66.7%,3,-,-,-,2,2,0,100.0%,1,0,1,0.0%,0.33,0,0,0,-,0.00,0,0,0,1.7,71.4%,0.0%,0.0%,0.0%,7,-,-,-,-,-,-,-,-,0.0%
Columbia@Colgate,12/6/2021,32,Maka Ellis,07:00,0,0.000,0,0,0,-,0,1,0.00,0.00,0,1,0,0,0,-,0,0,0,0,0,-,-11,-,-,0,-,-,-,0,0,0,-,0,0,0,-,-,0,0,0,-,-,0,0,0,-1.0,100.0%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
Columbia@Colgate,12/6/2021,34,Jake Tavroff,05:00,2,0.667,3,1,2,33.3%,0,0,-,-,0,0,0,0,0,0.00,1,0,1,1,0,-,1,33.3%,33.3%,3,-,-,-,3,1,2,33.3%,0,0,0,-,0.00,0,0,0,-,0.00,0,0,0,0.6,0.0%,0.0%,0.0%,0.0%,2,-,-,-,-,-,-,-,-,0.0%
Columbia@Colgate,12/6/2021,35,Noah Robledo,13:00,0,0.000,3,0,3,0.0%,1,2,0.50,0.00,0,1,1,0,1,0.00,1,1,0,0,0,-,-1,0.0%,0.0%,3,-,-,-,2,0,2,0.0%,1,0,1,0.0%,0.33,0,0,0,-,0.00,0,0,0,-2.0,40.0%,0.0%,0.0%,0.0%,3,-,-,-,-,-,-,-,-,0.0%
Columbia@Colgate,12/6/2021,,Totals,-,61,0.735,61,24,37,39.3%,14,19,0.74,0.21,4,12,2,0,6,0.00,31,10,21,12,9,0.22,-,44.3%,46.6%,65,-,-,-,39,18,21,46.2%,22,6,16,27.3%,0.36,10,7,3,70.0%,0.16,2,0,0,32.6,22.9%,2.4%,0.0%,0.0%,98,-,-,-,-,-,-,-,-,0.0%
game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
Columbia@Albany,12/11/2021,3,Zavian McLean,22:00,5,1.000,3,1,2,33.3%,1,0,-,-,0,0,0,0,0,0.00,3,0,3,2,1,0.00,14,33.3%,52.5%,5,-,-,-,2,1,1,50.0%,1,0,1,0.0%,0.33,4,3,1,75.0%,1.33,0,0,0,4.1,0.0%,0.0%,0.0%,0.0%,7,-,-,-,-,-,-,-,-,0.0%
Columbia@Albany,12/11/2021,4,Liam Murphy,36:00,14,1.273,9,4,5,44.4%,2,2,1.00,1.50,3,1,0,0,3,0.00,7,0,7,0,0,-,7,66.7%,70.9%,10,-,-,-,2,0,2,0.0%,7,4,3,57.1%,0.78,2,2,0,100.0%,0.22,0,0,0,13.8,18.2%,0.0%,0.0%,0.0%,18,-,-,-,-,-,-,-,-,0.0%
Columbia@Albany,12/11/2021,11,Josh Odunowo,29:00,7,0.778,6,3,3,50.0%,1,2,0.50,0.50,1,1,3,0,4,0.00,9,7,2,4,3,1.00,-6,50.0%,50.9%,7,-,-,-,6,3,3,50.0%,0,0,0,-,0.00,2,1,1,50.0%,0.33,0,0,0,9.7,22.2%,0.0%,0.0%,0.0%,10,-,-,-,-,-,-,-,-,0.0%
Columbia@Albany,12/11/2021,12,Cameron Shockley-Okeke,03:00,0,0.000,2,0,2,0.0%,0,0,-,-,0,0,0,0,0,0.00,1,1,0,0,0,-,-6,0.0%,0.0%,2,-,-,-,1,0,1,0.0%,1,0,1,0.0%,0.50,0,0,0,-,0.00,0,0,0,-0.7,0.0%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
Columbia@Albany,12/11/2021,14,Eddie Turner III,32:00,10,0.667,10,4,6,40.0%,1,4,0.25,0.25,1,2,0,0,1,0.00,1,0,1,1,2,0.00,-6,45.0%,46.0%,11,-,-,-,8,3,5,37.5%,2,1,1,50.0%,0.20,2,1,1,50.0%,0.20,0,0,0,1.4,26.7%,0.0%,0.0%,0.0%,14,-,-,-,-,-,-,-,-,0.0%
Columbia@Albany,12/11/2021,15,Geronimo Rubio De La Rosa,28:00,5,0.556,7,1,6,14.3%,3,0,-,-,0,0,0,0,0,0.00,6,0,6,2,2,0.00,-9,21.4%,28.5%,9,-,-,-,4,0,4,0.0%,3,1,2,33.3%,0.43,4,2,2,50.0%,0.57,0,0,0,2.8,0.0%,0.0%,0.0%,0.0%,15,-,-,-,-,-,-,-,-,0.0%
Columbia@Albany,12/11/2021,24,Ike Nweke,32:00,18,0.818,19,9,10,47.4%,0,3,0.00,1.00,3,1,0,0,3,0.00,1,1,0,4,2,0.00,9,47.4%,44.3%,20,-,-,-,19,9,10,47.4%,0,0,0,-,0.00,3,0,3,0.0%,0.16,1,0,0,7.0,13.6%,4.5%,0.0%,0.0%,18,-,-,-,-,-,-,-,-,0.0%
Columbia@Albany,12/11/2021,25,Patrick Harding,17:00,0,0.000,3,0,3,0.0%,0,0,-,-,0,0,0,0,0,0.00,3,0,3,1,4,0.00,-8,0.0%,0.0%,3,-,-,-,3,0,3,0.0%,0,0,0,-,0.00,0,0,0,-,0.00,0,0,0,-2.8,0.0%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
Columbia@Albany,12/11/2021,,Totals,-,59,0.776,59,22,37,37.3%,8,11,0.73,0.73,8,5,3,0,11,0.00,31,9,22,14,14,0.21,-,42.4%,44.4%,66,-,-,-,45,16,29,35.6%,14,6,8,42.9%,0.24,17,9,8,52.9%,0.29,1,0,0,35.3,14.5%,1.3%,0.0%,0.0%,82,-,-,-,-,-,-,-,-,0.0%
game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
SacredHeart@Columbia,12/13/2021,0,Jaden Cooper,02:00,3,3.000,1,1,0,100.0%,1,0,-,-,1,0,0,0,1,0.00,0,0,0,0,0,-,8,150.0%,150.0%,1,-,-,-,0,0,0,-,1,1,0,100.0%,1.00,0,0,0,-,0.00,0,0,0,4.4,0.0%,0.0%,0.0%,0.0%,5,-,-,-,-,-,-,-,-,0.0%
SacredHeart@Columbia,12/13/2021,3,Zavian McLean,23:00,6,0.857,6,2,4,33.3%,2,0,-,-,0,0,0,0,0,0.00,0,0,0,2,0,-,-3,33.3%,43.6%,7,-,-,-,4,2,2,50.0%,2,0,2,0.0%,0.33,2,2,0,100.0%,0.33,0,0,0,4.0,0.0%,0.0%,0.0%,0.0%,10,-,-,-,-,-,-,-,-,0.0%
SacredHeart@Columbia,12/13/2021,4,Liam Murphy,35:00,20,1.176,12,6,6,50.0%,2,4,0.50,0.50,2,2,0,0,2,0.00,4,3,1,3,2,0.00,-21,75.0%,77.6%,13,-,-,-,2,0,2,0.0%,10,6,4,60.0%,0.83,2,2,0,100.0%,0.17,0,0,0,15.0,23.5%,0.0%,0.0%,0.0%,24,-,-,-,-,-,-,-,-,0.0%
SacredHeart@Columbia,12/13/2021,11,Josh Odunowo,33:00,15,1.667,6,6,0,100.0%,0,1,0.00,1.00,1,0,0,0,1,0.00,8,2,6,3,3,0.00,-16,100.0%,96.6%,8,-,-,-,6,6,0,100.0%,0,0,0,-,0.00,4,3,1,75.0%,0.67,1,0,0,14.8,11.1%,11.1%,0.0%,0.0%,15,-,-,-,-,-,-,-,-,0.0%
SacredHeart@Columbia,12/13/2021,12,Cameron Shockley-Okeke,01:00,0,-,0,0,0,-,0,0,-,-,0,0,0,0,0,-,1,0,1,0,0,-,2,-,-,0,-,-,-,0,0,0,-,0,0,0,-,-,0,0,0,-,-,0,0,0,0.3,-,-,-,-,0,-,-,-,-,-,-,-,-,-
SacredHeart@Columbia,12/13/2021,14,Eddie Turner III,24:00,5,0.625,6,2,4,33.3%,4,2,2.00,0.50,1,2,0,0,1,0.00,0,0,0,0,3,0.00,5,41.7%,41.7%,6,-,-,-,2,1,1,50.0%,4,1,3,25.0%,0.67,0,0,0,-,0.00,0,0,0,2.2,25.0%,0.0%,0.0%,0.0%,19,-,-,-,-,-,-,-,-,0.0%
SacredHeart@Columbia,12/13/2021,15,Geronimo Rubio De La Rosa,36:00,3,0.375,6,1,5,16.7%,7,1,7.00,0.00,0,1,1,0,1,0.00,4,0,4,3,0,-,-15,16.7%,21.8%,7,-,-,-,3,1,2,33.3%,3,0,3,0.0%,0.50,2,1,1,50.0%,0.33,1,0,0,4.6,12.5%,12.5%,0.0%,0.0%,21,-,-,-,-,-,-,-,-,0.0%
SacredHeart@Columbia,12/13/2021,20,Robbie Stankard,03:00,0,-,0,0,0,-,0,0,-,-,0,0,0,0,0,-,1,0,1,0,0,-,9,-,-,0,-,-,-,0,0,0,-,0,0,0,-,-,0,0,0,-,-,0,0,0,0.3,-,-,-,-,0,-,-,-,-,-,-,-,-,-
SacredHeart@Columbia,12/13/2021,24,Ike Nweke,36:00,17,0.895,14,8,6,57.1%,1,4,0.25,0.00,0,0,0,0,0,0.00,6,0,6,4,4,0.00,-17,57.1%,55.5%,15,-,-,-,13,8,5,61.5%,1,0,1,0.0%,0.07,3,1,2,33.3%,0.21,1,0,0,6.5,21.1%,5.3%,0.0%,0.0%,20,-,-,-,-,-,-,-,-,0.0%
SacredHeart@Columbia,12/13/2021,25,Patrick Harding,05:00,0,0.000,0,0,0,-,1,3,0.33,0.00,0,1,0,0,0,-,2,0,2,0,2,0.00,-7,-,-,0,-,-,-,0,0,0,-,0,0,0,-,-,0,0,0,-,-,0,0,0,-2.5,100.0%,0.0%,0.0%,0.0%,2,-,-,-,-,-,-,-,-,0.0%
SacredHeart@Columbia,12/13/2021,34,Jake Tavroff,01:00,0,-,0,0,0,-,0,0,-,-,0,0,0,0,0,-,0,0,0,0,0,-,5,-,-,0,-,-,-,0,0,0,-,0,0,0,-,-,0,0,0,-,-,0,0,0,0.0,-,-,-,-,0,-,-,-,-,-,-,-,-,-
SacredHeart@Columbia,12/13/2021,,Totals,-,69,0.958,51,26,25,51.0%,18,15,1.20,0.33,5,6,1,0,6,0.00,26,5,21,15,14,0.07,-,58.8%,60.8%,57,-,-,-,30,18,12,60.0%,21,8,13,38.1%,0.41,13,9,4,69.2%,0.25,3,0,0,49.6,20.8%,4.2%,0.0%,0.0%,116,-,-,-,-,-,-,-,-,0.0%
game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
Columbia@Princeton,1/7/2022,0,Jaden Cooper,19:00,1,0.200,4,0,4,0.0%,0,0,-,-,0,0,0,0,0,0.00,0,0,0,1,2,0.00,-,0.0%,10.2%,5,-,-,-,4,0,4,0.0%,0,0,0,-,0.00,2,1,1,50.0%,0.50,0,0,0,-3.0,0.0%,0.0%,0.0%,0.0%,2,-,-,-,-,-,-,-,-,0.0%
Columbia@Princeton,1/7/2022,1,Luke Bolster,06:00,0,-,0,0,0,-,1,0,-,-,0,0,0,0,0,-,0,0,0,0,0,-,-,-,-,0,-,-,-,0,0,0,-,0,0,0,-,-,0,0,0,-,-,0,0,0,0.7,-,-,-,-,3,-,-,-,-,-,-,-,-,-
Columbia@Princeton,1/7/2022,3,Zavian McLean,15:00,5,0.833,5,2,3,40.0%,2,1,2.00,1.00,1,1,0,0,1,0.00,3,0,3,1,1,0.00,-,40.0%,46.0%,5,-,-,-,5,2,3,40.0%,0,0,0,-,0.00,1,1,0,100.0%,0.20,1,0,0,4.2,16.7%,16.7%,0.0%,0.0%,10,-,-,-,-,-,-,-,-,0.0%
Columbia@Princeton,1/7/2022,4,Liam Murphy,31:00,13,1.182,7,4,3,57.1%,2,2,1.00,0.50,1,1,1,0,2,0.00,3,1,2,2,0,-,-,71.4%,74.2%,9,-,-,-,4,2,2,50.0%,3,2,1,66.7%,0.43,4,3,1,75.0%,0.57,0,0,0,11.7,18.2%,0.0%,0.0%,0.0%,19,-,-,-,-,-,-,-,-,0.0%
Columbia@Princeton,1/7/2022,5,Emmanuel Onuama,01:00,0,-,0,0,0,-,0,0,-,-,0,0,1,0,1,-,0,0,0,0,0,-,-,-,-,0,-,-,-,0,0,0,-,0,0,0,-,-,0,0,0,-,-,0,0,0,0.7,-,-,-,-,0,-,-,-,-,-,-,-,-,-
Columbia@Princeton,1/7/2022,12,Cameron Shockley-Okeke,12:00,6,0.857,4,2,2,50.0%,0,3,0.00,0.00,0,2,0,0,0,0.00,1,0,1,0,3,0.00,-,75.0%,75.0%,4,-,-,-,2,0,2,0.0%,2,2,0,100.0%,0.50,0,0,0,-,0.00,0,0,0,0.1,42.9%,0.0%,0.0%,0.0%,6,-,-,-,-,-,-,-,-,0.0%
Columbia@Princeton,1/7/2022,14,Eddie Turner III,13:00,8,0.889,7,3,4,42.9%,0,0,-,-,0,0,0,0,0,0.00,1,0,1,1,2,0.00,-,42.9%,50.8%,8,-,-,-,6,3,3,50.0%,1,0,1,0.0%,0.14,2,2,0,100.0%,0.29,0,0,0,3.8,0.0%,0.0%,0.0%,0.0%,13,-,-,-,-,-,-,-,-,0.0%
Columbia@Princeton,1/7/2022,15,Geronimo Rubio De La Rosa,31:00,8,0.533,10,3,7,30.0%,3,5,0.60,0.00,0,4,1,0,1,0.00,3,1,2,0,2,0.50,-,40.0%,40.0%,10,-,-,-,6,1,5,16.7%,4,2,2,50.0%,0.40,0,0,0,-,0.00,0,0,0,0.5,33.3%,0.0%,0.0%,0.0%,16,-,-,-,-,-,-,-,-,0.0%
Columbia@Princeton,1/7/2022,20,Robbie Stankard,13:00,0,0.000,0,0,0,-,0,1,0.00,1.00,1,0,0,0,1,-,2,0,2,0,1,0.00,-,-,-,0,-,-,-,0,0,0,-,0,0,0,-,-,0,0,0,-,-,0,0,0,0.2,100.0%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
Columbia@Princeton,1/7/2022,24,Ike Nweke,27:00,22,1.048,18,11,7,61.1%,0,3,0.00,0.33,1,2,1,0,2,0.00,5,2,3,0,1,1.00,-,61.1%,61.1%,18,-,-,-,17,11,6,64.7%,1,0,1,0.0%,0.06,0,0,0,-,0.00,0,0,0,14.4,14.3%,0.0%,0.0%,0.0%,22,-,-,-,-,-,-,-,-,0.0%
Columbia@Princeton,1/7/2022,25,Patrick Harding,23:00,4,0.667,3,2,1,66.7%,2,2,1.00,0.50,1,1,0,0,1,0.00,11,0,11,3,3,0.00,-,66.7%,51.5%,4,-,-,-,3,2,1,66.7%,0,0,0,-,0.00,2,0,2,0.0%,0.67,0,0,0,4.4,33.3%,0.0%,0.0%,0.0%,8,-,-,-,-,-,-,-,-,0.0%
Columbia@Princeton,1/7/2022,34,Jake Tavroff,10:00,2,1.000,1,1,0,100.0%,0,1,0.00,0.00,0,0,2,0,2,0.00,3,0,3,0,1,2.00,-,100.0%,100.0%,1,-,-,-,1,1,0,100.0%,0,0,0,-,0.00,0,0,0,-,0.00,0,0,0,2.6,50.0%,0.0%,0.0%,0.0%,2,-,-,-,-,-,-,-,-,0.0%
Columbia@Princeton,1/7/2022,,Totals,-,69,0.831,59,28,31,47.5%,10,18,0.56,0.28,5,11,6,0,11,0.00,32,4,28,8,16,0.38,-,52.5%,54.0%,64,-,-,-,48,22,26,45.8%,11,6,5,54.5%,0.19,11,7,4,63.6%,0.19,1,0,0,40.3,21.7%,1.2%,0.0%,0.0%,101,-,-,-,-,-,-,-,-,0.0%
game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
Columbia@Penn,1/8/2022,0,Jaden Cooper,07:00,2,1.000,2,1,1,50.0%,0,0,-,-,1,0,0,0,1,0.00,0,0,0,0,2,0.00,3,50.0%,50.0%,2,-,-,-,2,1,1,50.0%,0,0,0,-,0.00,0,0,0,-,0.00,0,0,0,1.2,0.0%,0.0%,0.0%,0.0%,2,-,-,-,-,-,-,-,-,0.0%
Columbia@Penn,1/8/2022,3,Zavian McLean,04:00,0,0.000,3,0,3,0.0%,0,1,0.00,1.00,1,0,0,0,1,0.00,1,0,1,0,1,0.00,-5,0.0%,0.0%,3,-,-,-,3,0,3,0.0%,0,0,0,-,0.00,0,0,0,-,0.00,0,0,0,-2.2,25.0%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
Columbia@Penn,1/8/2022,4,Liam Murphy,35:00,9,0.600,8,2,6,25.0%,0,4,0.00,0.50,2,1,0,0,2,0.00,1,0,1,4,2,0.00,7,31.3%,44.1%,10,-,-,-,3,1,2,33.3%,5,1,4,20.0%,0.63,5,4,1,80.0%,0.63,0,0,0,1.3,26.7%,0.0%,0.0%,0.0%,9,-,-,-,-,-,-,-,-,0.0%
Columbia@Penn,1/8/2022,12,Cameron Shockley-Okeke,19:00,19,1.583,9,6,3,66.7%,1,1,1.00,1.00,1,1,0,0,1,0.00,2,0,2,3,0,-,1,83.3%,84.8%,11,-,-,-,5,3,2,60.0%,4,3,1,75.0%,0.44,5,4,1,80.0%,0.56,1,0,0,16.0,8.3%,8.3%,0.0%,0.0%,21,-,-,-,-,-,-,-,-,0.0%
Columbia@Penn,1/8/2022,14,Eddie Turner III,19:00,8,1.000,6,3,3,50.0%,2,1,2.00,0.00,0,1,0,0,0,0.00,4,0,4,3,5,0.00,9,58.3%,58.1%,7,-,-,-,5,2,3,40.0%,1,1,0,100.0%,0.17,2,1,1,50.0%,0.33,0,0,0,4.2,12.5%,0.0%,0.0%,0.0%,14,-,-,-,-,-,-,-,-,0.0%
Columbia@Penn,1/8/2022,15,Geronimo Rubio De La Rosa,38:00,9,0.818,9,4,5,44.4%,0,1,0.00,0.00,0,0,0,0,0,0.00,2,1,1,1,1,0.00,-3,50.0%,47.7%,9,-,-,-,7,3,4,42.9%,2,1,1,50.0%,0.22,1,0,1,0.0%,0.11,0,0,0,3.5,9.1%,0.0%,0.0%,0.0%,9,-,-,-,-,-,-,-,-,0.0%
Columbia@Penn,1/8/2022,20,Robbie Stankard,08:00,0,0.000,3,0,3,0.0%,1,0,-,-,0,0,0,0,0,0.00,1,0,1,0,2,0.00,-1,0.0%,0.0%,3,-,-,-,3,0,3,0.0%,0,0,0,-,0.00,0,0,0,-,0.00,0,0,0,-1.9,0.0%,0.0%,0.0%,0.0%,3,-,-,-,-,-,-,-,-,0.0%
Columbia@Penn,1/8/2022,24,Ike Nweke,36:00,21,0.840,15,9,6,60.0%,0,5,0.00,0.20,1,4,0,0,1,0.00,15,4,11,7,2,0.00,3,60.0%,56.7%,19,-,-,-,15,9,6,60.0%,0,0,0,-,0.00,8,3,5,37.5%,0.53,0,0,0,13.4,20.0%,0.0%,0.0%,0.0%,21,-,-,-,-,-,-,-,-,0.0%
Columbia@Penn,1/8/2022,25,Patrick Harding,34:00,5,0.455,5,0,5,0.0%,4,3,1.33,0.00,0,1,0,0,0,0.00,21,10,11,3,1,0.00,6,0.0%,32.7%,8,-,-,-,5,0,5,0.0%,0,0,0,-,0.00,6,5,1,83.3%,1.20,0,0,0,10.8,27.3%,0.0%,0.0%,0.0%,15,-,-,-,-,-,-,-,-,0.0%
